"","Event.Name","Start.Date.Time","End.Date.Time","Event.Type","Event.Borough","Event.Location"
"7876","Vaccine Command Center-","02/16/2022 08:00:00 AM","02/16/2022 08:00:00 PM","Special Event","Staten Island","Dugan Playground: Dugan Playground"
"7877","Soccer - Non Regulation","02/21/2022 05:00:00 PM","02/21/2022 09:00:00 PM","Sport - Youth","Queens","College Point Fields: Soccer-01"
"7878","Soccer - Non Regulation","02/25/2022 06:00:00 AM","02/25/2022 11:00:00 PM","Sport - Adult","Queens","Juniper Valley Park: Football-01 ,Juniper Valley Park: Track-01"
"7879","Soccer - Non Regulation","02/17/2022 09:00:00 AM","02/17/2022 10:00:00 PM","Sport - Adult","Manhattan","Frederick Douglass Playground: Soccer-01 ,James J Walker Park: Soccer-01 ,Riverside Park: 101st St-Soccer-04 C ,Booker T. Washington Playground: Soccer-01"
"7880","Soccer -Regulation","02/25/2022 11:30:00 AM","02/25/2022 02:00:00 PM","Sport - Adult","Manhattan","Riverside Park: 107th/108th St-Soccer-01 E"
"7881","NYC Surfing Surf School","02/15/2022 08:00:00 AM","02/15/2022 03:00:00 PM","Special Event","Queens","Rockaway Beach and Boardwalk: Beach 67th Street Surfing Beach"
"7882","Mobile COVID-19 Vaccine","02/16/2022 08:00:00 AM","02/16/2022 07:00:00 PM","Special Event","Staten Island","Franklin D Roosevelt Boardwalk and Beach: Boardwalk South Beach"
"7883","Soccer - Non Regulation","02/18/2022 02:30:00 PM","02/18/2022 04:30:00 PM","Sport - Youth","Manhattan","Frederick Douglass Playground: Soccer-01"
"7884","Soccer - Non Regulation","02/22/2022 06:00:00 PM","02/22/2022 11:00:00 PM","Sport - Adult","Brooklyn","Sternberg Park (Lindsey Park): Football-01"
"7885","Celebration","04/27/2022 01:00:00 PM","04/27/2022 03:00:00 PM","Special Event","Manhattan","Central Park: Bethesda Fountain Terrace"
"7886","Meet the Native Plants Demonstration Gardens","02/21/2022 12:00:00 AM","02/21/2022 11:00:00 PM","Special Event","Manhattan","Madison Square Park: Southern Fountain Circle Plaza"
"7887","Soccer - Non Regulation","02/20/2022 11:30:00 AM","02/20/2022 06:00:00 PM","Sport - Adult","Manhattan","Chelsea Park: Soccer-01"
"7888","Soccer - Non Regulation","02/20/2022 11:00:00 AM","02/20/2022 01:00:00 PM","Sport - Adult","Brooklyn","Ericsson Playground (JHS 126): Multi Purpose Play Area-01"
"7889","Soccer - Non Regulation","02/27/2022 09:00:00 AM","02/27/2022 02:00:00 PM","Sport - Youth","Manhattan","Eugene McCabe Field: Soccer-01"
"7890","Soccer - Non Regulation","02/19/2022 03:00:00 PM","02/19/2022 05:00:00 PM","Sport - Adult","Brooklyn","McCarren Park: Soccer-01"
"7891","East Meadow Winter Closure 11-1-21 thru 4-2-22","02/21/2022 12:00:00 AM","02/21/2022 11:59:00 PM","Special Event","Manhattan","Central Park: East Meadow ,Central Park: East Meadow Picnic Zone ,Central Park: East Meadow Clay Area ,Central Park: East Meadow North Lawn"
"7892","Soccer -Regulation","02/14/2022 04:30:00 PM","02/14/2022 07:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Soccer-10 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: East River Fields-Soccer-83"
"7893","Carrol Gardens Greenmarket","02/20/2022 08:00:00 AM","02/20/2022 05:00:00 PM","Farmers Market","Brooklyn","CARROLL STREET between SMITH STREET and COURT STREET"
"7894","Outdoor Learning - Ethical Culture Fieldston School - Private","02/28/2022 09:00:00 AM","02/28/2022 12:00:00 PM","Special Event","Manhattan","Central Park: Heckscher Picnic Area"
"7895","Soccer - Non Regulation","02/14/2022 06:00:00 PM","02/14/2022 08:00:00 PM","Sport - Adult","Manhattan","East River Park: Soccer-02 Grand Street"
"7896","Baby Shower","04/10/2022 01:00:00 PM","04/10/2022 03:00:00 PM","Special Event","Brooklyn","Prospect Park: Peristyle Lawn East ,Prospect Park: Grecian Shelter/Peristyle Lawn West"
"7897","SAFE Disposal Event","04/22/2022 04:00:00 PM","04/22/2022 08:00:00 PM","Special Event","Brooklyn","Linden Park (Gershwin Park - JHS 166): Linden Park (Gershwin Park)"
"7898","Soccer - Non Regulation","07/04/2022 08:00:00 AM","07/04/2022 11:00:00 AM","Sport - Adult","Queens","Addabbo Park: Pals Oval-Soccer-01"
"7899","Soccer -Regulation","02/26/2022 08:00:00 AM","02/26/2022 10:00:00 PM","Sport - Youth","Brooklyn","Calvert Vaux Park: Soccer-01 ,Kaiser Park: Football-01"
"7900","Soccer - Non Regulation","02/19/2022 10:00:00 AM","02/19/2022 12:00:00 PM","Sport - Adult","Manhattan","James J Walker Park: Soccer-01"
"7901","Soccer -Regulation","02/14/2022 05:00:00 PM","02/14/2022 08:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74"
"7902","Soccer - Non Regulation","02/19/2022 08:00:00 AM","02/19/2022 02:00:00 PM","Sport - Youth","Brooklyn","Sternberg Park (Lindsey Park): Football-01"
"7903","Soccer - Non Regulation","02/16/2022 09:00:00 AM","02/16/2022 09:00:00 PM","Sport - Adult","Manhattan","Harlem River Park: Soccer-01 ,East River Park: Soccer-02 Grand Street ,Highbridge Park: Soccer-01 ,Wagner Playground: Soccer-01 ,Sara D. Roosevelt Park: Canal Street Mini Field-Soccer-01"
"7904","Dana Discovery Lawn Winter Closure Oct. 31, 2021 - May 7, 2022","02/26/2022 12:00:00 AM","02/26/2022 11:59:00 PM","Special Event","Manhattan","Central Park: Dana Discovery Center Lawn"
"7905","Soccer - Non Regulation","02/27/2022 10:00:00 AM","02/27/2022 10:00:00 PM","Sport - Adult","Manhattan","Chelsea Park: Soccer-01"
"7906","Miscellaneous","02/17/2022 06:00:00 PM","02/17/2022 08:00:00 PM","Sport - Youth","Queens","Astoria Park: Soccer-01"
"7907","Picnic House","07/16/2022 12:00:00 PM","07/16/2022 06:00:00 PM","Special Event","Brooklyn","Prospect Park: Picnic House South ,Prospect Park: Picnic House"
"7908","Outdoor Learning Initiative","02/28/2022 09:00:00 AM","02/28/2022 01:00:00 PM","Special Event","Brooklyn","Irving Square Park: Irving Square Park"
"7909","Soccer -Regulation","02/20/2022 06:00:00 PM","02/20/2022 10:00:00 PM","Sport - Youth","Brooklyn","Calvert Vaux Park: Soccer-01"
"7910","Soccer - Non Regulation","02/24/2022 07:30:00 PM","02/24/2022 09:30:00 PM","Sport - Adult","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75"
"7911","Soccer - Non Regulation","02/14/2022 12:30:00 PM","02/14/2022 04:00:00 PM","Sport - Youth","Manhattan","Thomas Jefferson Park: Soccer-01"
"7912","Football Ã¢â¬â Flag Football","02/18/2022 12:00:00 PM","02/18/2022 05:00:00 PM","Sport - Youth","Brooklyn","McDonald Playground: Multi Purpose Play Area-01"
"7913","Soccer - Non Regulation","02/21/2022 03:00:00 PM","02/21/2022 06:00:00 PM","Sport - Youth","Queens","Frank Principe Park / Maurice Park: Soccer-03"
"7914","Soccer - Non Regulation","02/15/2022 09:00:00 AM","02/15/2022 08:00:00 PM","Sport - Youth","Queens","Astoria Park: Soccer-01"
"7915","Great Hill Winter Closure 11-1-2021 - 5-1-2022","02/25/2022 12:00:00 AM","02/25/2022 11:59:00 PM","Special Event","Manhattan","Central Park: Great Hill Oval"
"7916","Soccer - Non Regulation","02/18/2022 01:00:00 PM","02/18/2022 09:00:00 PM","Sport - Youth","Staten Island","Bloomingdale Park: Youth Soccer-01 ,Freshkills Park: Owl Hollow-Soccer-3"
"7917","Soccer - Non Regulation","02/16/2022 10:00:00 AM","02/16/2022 10:00:00 PM","Sport - Adult","Manhattan","Chelsea Park: Soccer-01"
"7918","Soccer - Non Regulation","02/26/2022 08:00:00 AM","02/26/2022 02:00:00 PM","Sport - Youth","Queens","Forest Park: Soccer-01"
"7919","Soccer -Regulation","02/19/2022 10:00:00 AM","02/19/2022 02:00:00 PM","Sport - Youth","Queens","Flushing Meadows Corona Park: Soccer-02"
"7920","Covid -19 testing for the public","02/23/2022 07:00:00 AM","02/23/2022 07:00:00 PM","Special Event","Staten Island","Silver Lake Park: Concert Area - Forest Ave Side"
"7921","Football - Youth","02/17/2022 12:00:00 PM","02/17/2022 08:00:00 PM","Sport - Youth","Brooklyn","Kaiser Park: Football-01"
"7922","Frisbee Hill Winter Closure Nov. 29, 2021 - April 2, 2022","02/26/2022 12:00:00 AM","02/26/2022 11:59:00 PM","Special Event","Manhattan","Central Park: Frisbee Hill"
"7923","Miscellaneous","05/19/2022 09:00:00 AM","05/19/2022 02:00:00 PM","Special Event","Brooklyn","Canarsie Park: Baseball-01 ,Canarsie Park: Softball-02 ,Canarsie Park: Softball-03 ,Canarsie Park: Softball-04 ,Canarsie Park: Softball-05 ,Canarsie Park: Softball-06 ,Canarsie Park: Baseball-07 ,Canarsie Park: Baseball-08"
"7924","Miscellaneous","02/28/2022 09:00:00 AM","02/28/2022 05:30:00 PM","Sport - Youth","Bronx","P.S. 29 Ball Field: Softball-01"
"7925","Soccer - Non Regulation","02/19/2022 10:00:00 AM","02/19/2022 12:00:00 PM","Sport - Youth","Manhattan","Booker T. Washington Playground: Soccer-01"
"7926","Soccer -Regulation","02/25/2022 02:00:00 PM","02/25/2022 06:30:00 PM","Sport - Youth","Staten Island","Bloomingdale Park: Soccer-01"
"7927","OUTDOOR LEARNING--ps186q-doe","02/15/2022 08:00:00 AM","02/15/2022 11:00:00 PM","Special Event","Queens","Castlewood Playground: Castlewood Playground"
"7928","Hockey","02/25/2022 03:00:00 PM","02/25/2022 06:00:00 PM","Sport - Adult","Manhattan","Carl Schurz Park: Hockey-01"
"7929","Dairy Lawn Winter Closure Nov. 29, 2021 - April 2, 2022","02/28/2022 12:00:00 AM","02/28/2022 11:59:00 PM","Special Event","Manhattan","Central Park: Dairy Lawn"
"7930","Soccer - Non Regulation","02/14/2022 05:00:00 PM","02/14/2022 07:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-70"
"7931","Soccer - Non Regulation","02/23/2022 06:00:00 PM","02/23/2022 08:00:00 PM","Sport - Youth","Queens","Astoria Park: Soccer-01"
"7932","Hockey","02/19/2022 08:00:00 AM","02/19/2022 02:00:00 PM","Sport - Youth","Bronx","Bufano Park: Hockey-01"
"7933","Picnic House","06/11/2022 12:00:00 PM","06/11/2022 06:00:00 PM","Special Event","Brooklyn","Prospect Park: Picnic House South ,Prospect Park: Picnic House"
"7934","Football - Adults","02/26/2022 10:00:00 AM","02/26/2022 02:00:00 PM","Sport - Adult","Manhattan","East River Park: Soccer-03 Houston St & FDR"
"7935","Soccer - Non Regulation","02/23/2022 06:00:00 PM","02/23/2022 08:00:00 PM","Sport - Youth","Brooklyn","Sternberg Park (Lindsey Park): Football-01"
"7936","Outdoor Learning - Brooklyn International High School","02/16/2022 09:00:00 AM","02/16/2022 03:00:00 PM","Special Event","Brooklyn","Commodore Barry Park: Multi Purpose Play Area-01"
"7937","Outdoor Learning-Brooklyn Heights Montessori School-Private","02/17/2022 10:00:00 AM","02/17/2022 03:00:00 PM","Special Event","Brooklyn","Van Voorhees Playground: Sitting Area ,Van Voorhees Playground: Softball-01"
"7938","Model Helicopter Flying","02/27/2022 08:00:00 AM","02/27/2022 07:00:00 PM","Special Event","Brooklyn","Calvert Vaux Park: Hobby Field"
"7939","Soccer -Regulation","02/22/2022 04:30:00 PM","02/22/2022 07:00:00 PM","Sport - Youth","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Soccer-10 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: East River Fields-Soccer-83"
"7940","Miscellaneous","02/17/2022 10:00:00 AM","02/17/2022 06:00:00 PM","Sport - Youth","Bronx","Williamsbridge Oval: Soccer-01"
"7941","Covid 19 testing site","02/28/2022 07:00:00 AM","02/28/2022 07:00:00 PM","Special Event","Brooklyn","Maria Hernandez Park: Perimeter Sidewalk Irving"
"7942","Soccer - Non Regulation","02/27/2022 01:00:00 PM","02/27/2022 04:00:00 PM","Sport - Youth","Brooklyn","Sunset Park: Soccer-01A"
"7943","Track and Field","02/23/2022 12:00:00 PM","02/23/2022 06:00:00 PM","Sport - Youth","Manhattan","East River Park: Track-01"
"7944","Soccer - Non Regulation","02/28/2022 12:00:00 PM","02/28/2022 05:00:00 PM","Sport - Youth","Brooklyn","Bill Brown Playground: Soccer-01"
"7945","East Meadow Winter Closure 11-1-21 thru 4-2-22","02/18/2022 12:00:00 AM","02/18/2022 11:59:00 PM","Special Event","Manhattan","Central Park: East Meadow ,Central Park: East Meadow Picnic Zone ,Central Park: East Meadow Clay Area ,Central Park: East Meadow North Lawn"
"7946","AfterCare Recess","02/17/2022 03:00:00 PM","02/17/2022 05:00:00 PM","Special Event","Staten Island","Naples Playground: Basketball-02 ,Naples Playground: Basketball-01 ,Naples Playground: Softball-01"
"7947","Miscellaneous","02/27/2022 12:00:00 PM","02/27/2022 02:00:00 PM","Sport - Adult","Brooklyn","McCarren Park: Soccer-01"
"7948","Mobile COVID-19 Vaccine","02/21/2022 08:00:00 AM","02/21/2022 07:00:00 PM","Special Event","Staten Island","Franklin D Roosevelt Boardwalk and Beach: Boardwalk South Beach"
"7949","Covid 19 testing site","02/22/2022 07:00:00 AM","02/22/2022 07:00:00 PM","Special Event","Brooklyn","Maria Hernandez Park: Perimeter Sidewalk Irving"
"7950","Track and Field","02/18/2022 08:00:00 AM","02/18/2022 08:00:00 PM","Sport - Youth","Queens","Astoria Park: Soccer-01"
"7951","Football - Adults","02/20/2022 09:00:00 AM","02/20/2022 03:00:00 PM","Sport - Adult","Manhattan","Harlem River Park: Soccer-01"
"7952","Soccer - Non Regulation","02/24/2022 06:00:00 PM","02/24/2022 08:00:00 PM","Sport - Youth","Brooklyn","Sternberg Park (Lindsey Park): Football-01"
"7953","Picnic 2022 bu","06/21/2022 12:00:00 PM","06/21/2022 02:00:00 PM","Special Event","Queens","Cunningham Park: Picnic Yellow 1"
"7954","Soccer - Non Regulation","02/28/2022 09:00:00 AM","02/28/2022 07:00:00 PM","Sport - Youth","Queens","Joseph Austin Playground: Soccer-01"
"7955","Picnic House","06/25/2022 12:00:00 PM","06/25/2022 06:00:00 PM","Special Event","Brooklyn","Prospect Park: Picnic House South ,Prospect Park: Picnic House"
"7956","Covid -19 testing for the public","02/26/2022 07:00:00 AM","02/26/2022 07:00:00 PM","Special Event","Staten Island","Silver Lake Park: Concert Area - Forest Ave Side"
"7957","Football - Adults","02/16/2022 06:00:00 AM","02/16/2022 11:30:00 PM","Sport - Adult","Queens","Brookville Park: Football-01"
"7958","Lawn Closure of Sol Lewitt Lawn","02/16/2022 12:01:00 AM","02/16/2022 12:00:00 PM","Special Event","Manhattan","Madison Square Park: Sol Lewitt / 25th St Lawn South"
"7959","Soccer -Regulation","02/19/2022 09:00:00 AM","02/19/2022 02:00:00 PM","Sport - Youth","Queens","Flushing Meadows Corona Park: Soccer-02"
"7960","movie night","05/18/2022 08:00:00 PM","05/18/2022 10:00:00 PM","Special Event","Queens","Francis Lewis Park: Francis Lewis Park"
"7961","Football Ã¢â¬â Flag Football","02/27/2022 09:00:00 AM","02/27/2022 02:00:00 PM","Sport - Adult","Queens","Highland Park: Soccer-01"
"7962","Softball - Adults","06/18/2022 01:00:00 PM","06/18/2022 03:00:00 PM","Sport - Adult","Manhattan","Central Park: North Meadow-Baseball-10"
"7963","Covid 19 testing site","02/27/2022 07:00:00 AM","02/27/2022 07:00:00 PM","Special Event","Brooklyn","Maria Hernandez Park: Perimeter Sidewalk Irving"
"7964","Outdoor Learning - LLS","02/17/2022 08:30:00 AM","02/17/2022 02:30:00 PM","Special Event","Brooklyn","Fort Greene Park: Mrytle and Washington Park Entrance"
"7965","Soccer - Non Regulation","02/18/2022 10:00:00 AM","02/18/2022 10:00:00 PM","Sport - Adult","Manhattan","Chelsea Park: Soccer-01"
"7966","Soccer - Non Regulation","02/24/2022 06:00:00 PM","02/24/2022 11:00:00 PM","Sport - Adult","Brooklyn","McCarren Park: Soccer-01"
"7967","Model Aircraft Flying Field","02/14/2022 08:00:00 AM","02/14/2022 08:00:00 PM","Special Event","Staten Island","LaTourette Park & Golf Course: Model Airplane Field"
"7968","Soccer - Non Regulation","02/19/2022 01:30:00 PM","02/19/2022 03:30:00 PM","Sport - Adult","Manhattan","Corlears Hook Park: Soccer-01"
"7969","Mobile COVID-19 Vaccine","02/15/2022 08:00:00 AM","02/15/2022 07:00:00 PM","Special Event","Staten Island","Franklin D Roosevelt Boardwalk and Beach: Boardwalk South Beach"
"7970","Covid -19 testing for the public","02/15/2022 07:00:00 AM","02/15/2022 07:00:00 PM","Special Event","Staten Island","Brookfield Park: Blue Trail"
"7971","Meet the Native Plants Demonstration Gardens","02/24/2022 12:00:00 AM","02/24/2022 11:00:00 PM","Special Event","Manhattan","Madison Square Park: Southern Fountain Circle Plaza"
"7972","Covid -19 testing for the public","02/28/2022 07:00:00 AM","02/28/2022 07:00:00 PM","Special Event","Staten Island","Silver Lake Park: Concert Area - Forest Ave Side"
"7973","Soccer -Regulation","02/16/2022 11:30:00 AM","02/16/2022 02:00:00 PM","Sport - Adult","Manhattan","Riverside Park: 107th/108th St-Soccer-01 E"
"7974","Soccer - Non Regulation","02/27/2022 12:00:00 PM","02/27/2022 02:00:00 PM","Sport - Youth","Brooklyn","Newtown Barge Playground: Soccer-01"
"7975","Soccer -Regulation","02/19/2022 09:00:00 AM","02/19/2022 08:00:00 PM","Sport - Youth","Manhattan","Riverside Park: 107th/108th St-Soccer-01 E ,De Witt Clinton Park: Soccer-01 ,Thomas Jefferson Park: Soccer-01"
"7976","Great Hill Winter Closure 11-1-2021 - 5-1-2022","02/28/2022 12:00:00 AM","02/28/2022 11:59:00 PM","Special Event","Manhattan","Central Park: Great Hill Oval"
"7977","Lawn Closure of Redbud Lawn","02/20/2022 12:01:00 AM","02/20/2022 12:00:00 PM","Special Event","Manhattan","Madison Square Park: Redbud Lawn"
"7978","Outdoor Learning-PS 152-DOE","02/22/2022 08:00:00 AM","02/22/2022 03:00:00 PM","Special Event","Bronx","Colgate Close: Colgate Close"
"7979","Outdoor Learning-PS 43- DOE","02/25/2022 08:00:00 AM","02/25/2022 03:00:00 PM","Special Event","Bronx","Ranaqua Park: Ranaqua Park"
"7980","Outdoor Learning  - Greene Hill School","02/18/2022 12:30:00 PM","02/18/2022 02:30:00 PM","Special Event","Brooklyn","Commodore Barry Park: Baseball-01"
"7981","M Birthday","04/03/2022 01:00:00 PM","04/03/2022 04:00:00 PM","Special Event","Brooklyn","Prospect Park: CONCERT GROVE PAVILION ,Prospect Park: Concert Grove"
"7982","Hugh Hayden Reflection Board","02/28/2022 12:00:00 PM","02/28/2022 02:00:00 PM","Special Event","Manhattan","Madison Square Park: Veterans Lawn"
"7983","Soccer -Regulation","02/27/2022 08:00:00 AM","02/27/2022 10:00:00 PM","Sport - Youth","Bronx","Macombs Dam Park: Soccer-01"
"7984","Soccer - Non Regulation","02/22/2022 06:00:00 PM","02/22/2022 08:00:00 PM","Sport - Youth","Brooklyn","Sunset Park: Soccer-01A ,Sunset Park: Soccer-01B"
"7985","Softball (Little league)","02/17/2022 03:00:00 PM","02/17/2022 05:00:00 PM","Sport - Youth","Bronx","Patterson Playground: Softball-01"
"7986","Celebration","05/22/2022 01:00:00 PM","05/22/2022 02:00:00 PM","Special Event","Manhattan","Central Park: Ladies' Pavilion"
"7987","Soccer - Non Regulation","02/17/2022 07:30:00 PM","02/17/2022 09:30:00 PM","Sport - Adult","Manhattan","Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75"
